2016-08-07,MECOTTAWARACE4-THEMECGATINEAUPARKTRAILRACES
2016-08-07,TRIATHLONINTERNATIONALDEMONTREAL
2016-08-13,SEAWHEEZEHALFMARATHON
2016-08-13,TRIATHLONDUSAGUENAY
2016-08-14,DEMI-MARATHONDEMONT-TREMBLANT
2016-08-14,GRANFONDOGARNEAUQUÉBECOR
2016-08-14,LAVALSEDESCOUREURS
2016-08-14,TRIATHLONDEVERDUN
2016-08-17,LE5KMENDURANCE
2016-08-19,VERTLERAID-XCDELAVALLEE
2016-08-20,TIMBERMANTRIATHLON
2016-08-20,VERTLERAID-XCDELAVALLEE
2016-08-21,EDMONTONMARATHON
2016-08-21,IRONMAN70.3TIMBERMAN
2016-08-21,VERTLERAID-XCDELAVALLEE
2016-08-24,IRONMANMONT-TREMBLANT
2016-08-27,MARATHONSSQLÉVIS-QUÉBEC
2016-08-27,MUDHEROTORONTONORTH
2016-08-27,OTTAWACRAFTBEERRUN
2016-08-28,CORNWALLTRIATHLON
2016-08-28,MARATHONSSQLÉVIS-QUÉBEC
2016-09-03,CANADIANIRON113TRIATHLONDUATHLONANDRELAYS
2016-09-03,DÉFIPOPULAIREDELAVALLÉEDURICHELIEU
2016-09-03,FESTIVALXTERRAQUÉBEC
2016-09-03,GUELPHLAKEIISUBARUTRIATHLON
2016-09-04,COURSESTHEMATIQUES30KMSURLESRIVESDEBOUCHERVILLE
2016-09-04,FESTIVALXTERRAQUÉBEC
2016-09-10,TRIATHLONESPRITDEMONTREAL
2016-09-10,ULTRA-TRAILHARRICANADUCANADA(UTHC)
2016-09-11,LACOURSEDELAFONDATIONHOTEL-DIEU-DE-SOREL
2016-09-11,SASKATCHEWANCREDITUNIONSQUEENCITYMARATHON
2016-09-11,TRIATHLONESPRITDEMONTREAL
